tweet,label
"i often visit there with family. it is definitely worth a visit during arti time. the enchanting of songs, dancing of all the devotees, the prasadam after visit, everything is great. also, they have a huge cafeteria which you will pass through as you are exiting. there is also a 3d movie hall with some animated movies for kids. They have restaurant inside the temple also which is very famous for its food.",1
This is one of the finest Krishna temple to visit in Bangalore and it is worth seeing if you are in Bangalore,1
So much crowd that you should have spare time for about 1 - 2 hours for waiting leave aside the time you spend inside. Traffic iaschaotic to reach the place and return back to your place of stay. Do not ask fro parking.,1
"Its Big Grand temple of Krishna by ISKON.
Best time to visit this temple is morning 7:00.At that time Pooja should not be missed.",1
"Best place to visit for inner peace ! You can spend peaceful time in the midst of the Lord , perfect for devotees",1
"Located at Rajajinagar, Built over a Hill (Hare Krishna Hill), this ISKCON Sri Sri Radha Krishna Chandra temple is one of the biggest ones with an amazing blend of modern + old architecture. Opulent Deities of Sri Lakshmi Narasimha, Sri Garudadev & Sri Hanuman, Sri Srinivasa Govinda, Sri Sri Radha Krishna Chandra, Sri Sri Krishna Balaram, Sri Panca Tattva, Srila Prabhupada are a delight to have darshan of. A must visit for all ages alike, specials on Sundays and festivals. One can do spiritual shopping, have sumptuous sattvik prasadam at the stalls or even at the two restaurants which are located in the premises, one can enjoy nice chanting and meditation, listen to nice spiritual kirtans & lectures, watch movies on Krishna,.",1
"The modern building is interesting. When you are inside the temple is white with a spacious hall where people sit and sing. But in the same hall there are monks selling books and it doesn t seem so spiritual. On the way to the exit, you pass a long market with people selling any sort of merchandising. Even if you don t want to buy, you buy something. Never seen in any other temple in the world.",1
A must visit when in bengaluru ..the ISCKON temple is a beautiful Radh Krishna temple situated in between the city ....a visit in the evening is better ..with all the lights and fountains i is a beautiful sight .....the temple complex is huge ... and there is a shopping complex a theatre and museum .,1
"Really beautiful, nice area around the temple as well. People are very considerate. Breath taking during festival time. Very approachable, really worth the trip for both devotees and tourists.",1
"Its a multiplex temple.Some people may feel it more commercial.As it is under ISKCON it promotes Krishna Consciousness in every means dats all.There is a theatre,sattvic diet restuarant,distribution of books by Srila Prabupada,RadhaKrishna posters and so on.A must visit for any Krsna devotee.YOU CAN CHANT HARE KRSNA AND BE HAPPY DERE! :)",1
"Same as any other ISKCON temple, with lot of commercialization which is a norm nowadays in ISKCON. People who like temples will like it anyways, architecture wise pretty normal. For those seeking peace, crowd and commercial stalls are going to make it very tough.",1
"Opulence and grandeur, two words best describe the sanctum. Long lines and human paraphernalia managing things inside are not welcoming, but gazing at the The Almighty creates a lasting impact on all souls.",1
"The most beautiful temple of Bangalore and so Much big area.
You can get to see Lord Krishna with all the gold in full.
Also lord Krishna every thing about childhood days.
Also the prasadam was too much good for taste.
Inside the weather is so much cool.
You will feel like you were sourrouded by all the gods.",1
"Too crowded. Not worth visiting it. better be at home and prey to God rather than spending time and getting restless.

It is too crowded and you will not get to see God even for few minutes. If you are really looking for peace of mind then stay back at home and do meditation and prey to God in home. Atleast you will have peace of mind.",1
Good temple structure. But it might not be worth the 3-4 hours you will spend in driving up to the place and walking up the lines. Moreover you are unlikely to know the darshan timing and even if you know it you can barely manage to plan your time with the unpredicable traffic conditions etc,1
I went here with my parents and was pleasantly surprised by the experience. The temple occupies a large area and it is peaceful inside. A must visit if you are in Bangalore!,1
"We visited the Radha Krishna temple of ISKCON on 29th December 2015.I teach in Scottish Church College of Kolkata and an alumnus of Scottish Church, Shri Prabhupada Swamy, known formerly as Abhay Churn Dey created the temple.It is situated on a Hill and the ambience is calm, quite and very much religious. The deities are beautiful. The shrine is crowded but the crowd is disciplined.",0
"I had an opportunity with family, to be present at evening Aarthi time and it was an event of dedication, a total surrender to Lord Krishna, we like to visit again and possibly again!
Lord Krishna!",1
One of the best temple in banglore . Huge crowd to be seen came for blessings and prayers. ......hare Krishana .....,1
I had heard a lot about the ISKCON temple in bangalore and finally got a chance to visit.. beautiful temple on a hill overlooking the city. must visit..,1
"Ambiance is good, but it is less peaceful because of crowd.
Entering & Exit also takes time even though the campus is not very big.",1
"Very first-time been here. The experience is beyond explanation by words. One must visit here to understand it. Car Parking available. Plenty of handicrafts shopping inside the temple. Food available for purchase. We have taken the special entry ticket for which they give a free book, prasadham. Best time to visit is morning and evening.",1
"While the temple premises is clean and the deities look majestic, there are shops and more shops to rip your pockets. Its more like a family picnic spot than a temple.",1
"I suggest buying VIP pass for 300 rupees for four people. It's their equivalent to fast pass, or ""direct darshan"" as I like to call it (trademarked).

The experience was wonderful, live chanting and music was played throughout. Everyone was very helpful and friendly especially when my foreigner girlfriend was desperate for a bathroom. And we got individually blessed by name from one of the Rishis there.

The temple is gorgeous, with an awe inspiring golden mandir, and some murtis that seen alive with joyous energy.

Go get that darshan, son!",1
"If you are in for a spiritual trip the ISKCON is a must.India is a place for spirituality.The devotion and commitment with which the temple pujas are performed is something to experience it yourself.The clean environment, and the systematic ques and darshan is something amazing.

I have visited the temple more than 5 times when I was in Banglore. Such a perfect place to be relax and learn the life - meaning....

It is another landmark where you must visit in the life time. I have attached few images for your convenience..

Om...",1
"I often visit this temple, as most of my family who stays in hometown and comes to Bangalore for the first time. this would be the main attraction for them. I have to take them.

The place is neat and clean. Well maintained by the staff and volunteers. The shoe stand was weel planned. the way to reach the main temple will take more than 15-20 mins. If you are visiting the temple on weekends and holidays, the queue will be more.

But the main hall in the temple feels so artificial. Ideally lot of people will get the intense feeling of temple atmosphere. other than that the temple is a nice place.

The stalls in the exit way sells few of the handcrafted article and cloths. paintings and home decorative items.

You can taste some yummy food stuff prepared in the ISCKON kitchen(it is paid) and at the end, you will get a free prasada in the exit point.

It would take about one hour to complete this.",0
"Like with any other Hindu temple, keep in mind the temple and aarati timings. For elderly and slightly disabled, there is a lift that can be accessed by car from the other entrance. There's plenty that can be bought at affordable prices inside, like souvenirs, food and clothes.",1
Everything is well managed and signboards made sure that no one has to ask anyone to visit such a big and beautiful temple.,0
"I had previously never visited any ISKCON temple.
This was my first time
Very peaceful place to visit near Yelahanka Area in Bengaluru.",1
"Very well managed, organised and maintained. A divine place to visit. In spite of large crowd, the temple is well managed. Must visit if you are in Bangalore.",0
"Located in Rajajinagar, the place is easily accessible by public transportation. A proper weekend visit with family, friends or couple. The area is vast with very well maintained systems. I loved it.",0
"Recommended to visit this place at around 7:45 PM in night when Aarti is done. During Diwali period they organize deepotsava, its worth visiting at that time.",1
"Comparing this temple to other ISCKON temples across India - this would be the lowest ranking. Nothing exceptional. If visiting, try going in the evening around sunset to enjoy the beautiful city views and the lights on the temple.",1
A very good Temple........:-) must visitable place with family or friends good maintenance is maintained;-),0
This place is within the city limits.. hence choosing the time of day is important... we prefer to visit the place on normal days by 11 AM to get an sober darshan.. prasad.. relax time inside the temple.. and then the food in the restaurant (which is free till 1 PM) on regular day. Good for some memorabilia from the shops within the premises... Parking is not a problem.,1
"The ISKCON temple on cord road is the biggest in Bangalore.If you are in for a spiritual trip the ISKCON is a must.India is a place for spirituality.The devotion and commitment with which the temple pujas are performed is something to experience it yourself.The clean environment, and the systematic ques and darshan is something amazing.You have volunteers all along to guide you and to answer any queries you have.The idols of Radha and Krishna,Balarama are beautifully decorated and radiates peace.There are a number of books awaliable, written by various authors on the Bhagawat Gita. the life of Lord Krishna,and Sri Prabhopadaji the founder of the ISKCON (International society for Krishna Consciousness) The restaurant here serves the best vegetarian food. You can buy snakes at the food court too.So this is one place you must not miss when you are in Bangalore.",1
Iskcon temple is superb temple in Bangalore . they are developing another temple at kanakapura road .,1
Been to this place with my family and it was such a nice trip. The place was not so crowded when i visited.After a short walk through a narrow queue you can reach the Lord Venkateswara temple and further walk leads you to radha-krishna temple. The interesting story is the temple is well maintained and clean. Fact i learned is that the idols are decorated with costumes designed and tailored by Islamic craftsman. They serve free food as well. Good amount of parking space is available and is walk-able from Orion mall.,1
"I had previously never visited any ISKCON temple.
This was my first time
Very peaceful place to visit near Yelahanka Area in Bengaluru.",1
"Very well managed, organised and maintained. A divine place to visit. In spite of large crowd, the temple is well managed. Must visit if you are in Bangalore.",0
"Located in Rajajinagar, the place is easily accessible by public transportation. A proper weekend visit with family, friends or couple. The area is vast with very well maintained systems. I loved it.",1
"Recommended to visit this place at around 7:45 PM in night when Aarti is done. During Diwali period they organize deepotsava, its worth visiting at that time.",1
"Comparing this temple to other ISCKON temples across India - this would be the lowest ranking. Nothing exceptional. If visiting, try going in the evening around sunset to enjoy the beautiful city views and the lights on the temple.",1
A very good Temple........:-) must visitable place with family or friends good maintenance is maintained;-),1
This place is within the city limits.. hence choosing the time of day is important... we prefer to visit the place on normal days by 11 AM to get an sober darshan.. prasad.. relax time inside the temple.. and then the food in the restaurant (which is free till 1 PM) on regular day. Good for some memorabilia from the shops within the premises... Parking is not a problem.,1
"The ISKCON temple on cord road is the biggest in Bangalore.If you are in for a spiritual trip the ISKCON is a must.India is a place for spirituality.The devotion and commitment with which the temple pujas are performed is something to experience it yourself.The clean environment, and the systematic ques and darshan is something amazing.You have volunteers all along to guide you and to answer any queries you have.The idols of Radha and Krishna,Balarama are beautifully decorated and radiates peace.There are a number of books awaliable, written by various authors on the Bhagawat Gita. the life of Lord Krishna,and Sri Prabhopadaji the founder of the ISKCON (International society for Krishna Consciousness) The restaurant here serves the best vegetarian food. You can buy snakes at the food court too.So this is one place you must not miss when you are in Bangalore.",1
Iskcon temple is superb temple in Bangalore . they are developing another temple at kanakapura road .,0
Been to this place with my family and it was such a nice trip. The place was not so crowded when i visited.After a short walk through a narrow queue you can reach the Lord Venkateswara temple and further walk leads you to radha-krishna temple. The interesting story is the temple is well maintained and clean. Fact i learned is that the idols are decorated with costumes designed and tailored by Islamic craftsman. They serve free food as well. Good amount of parking space is available and is walk-able from Orion mall.,1
"I had previously never visited any ISKCON temple.
This was my first time
Very peaceful place to visit near Yelahanka Area in Bengaluru.",1
"Very well managed, organised and maintained. A divine place to visit. In spite of large crowd, the temple is well managed. Must visit if you are in Bangalore.",0
"Located in Rajajinagar, the place is easily accessible by public transportation. A proper weekend visit with family, friends or couple. The area is vast with very well maintained systems. I loved it.",1
"Recommended to visit this place at around 7:45 PM in night when Aarti is done. During Diwali period they organize deepotsava, its worth visiting at that time.",1
"Comparing this temple to other ISCKON temples across India - this would be the lowest ranking. Nothing exceptional. If visiting, try going in the evening around sunset to enjoy the beautiful city views and the lights on the temple.",1
A very good Temple........:-) must visitable place with family or friends good maintenance is maintained;-),1
This place is within the city limits.. hence choosing the time of day is important... we prefer to visit the place on normal days by 11 AM to get an sober darshan.. prasad.. relax time inside the temple.. and then the food in the restaurant (which is free till 1 PM) on regular day. Good for some memorabilia from the shops within the premises... Parking is not a problem.,1
"The ISKCON temple on cord road is the biggest in Bangalore.If you are in for a spiritual trip the ISKCON is a must.India is a place for spirituality.The devotion and commitment with which the temple pujas are performed is something to experience it yourself.The clean environment, and the systematic ques and darshan is something amazing.You have volunteers all along to guide you and to answer any queries you have.The idols of Radha and Krishna,Balarama are beautifully decorated and radiates peace.There are a number of books awaliable, written by various authors on the Bhagawat Gita. the life of Lord Krishna,and Sri Prabhopadaji the founder of the ISKCON (International society for Krishna Consciousness) The restaurant here serves the best vegetarian food. You can buy snakes at the food court too.So this is one place you must not miss when you are in Bangalore.",1
Iskcon temple is superb temple in Bangalore . they are developing another temple at kanakapura road .,1
Been to this place with my family and it was such a nice trip. The place was not so crowded when i visited.After a short walk through a narrow queue you can reach the Lord Venkateswara temple and further walk leads you to radha-krishna temple. The interesting story is the temple is well maintained and clean. Fact i learned is that the idols are decorated with costumes designed and tailored by Islamic craftsman. They serve free food as well. Good amount of parking space is available and is walk-able from Orion mall.,1
Bangalore ISKCON temple is one of the best in it's peers. you can visit this place for inner peace. Must Visit!!,1
The temple is made on a hill and has a magnificent idol of Krishna and other Gods associated with him. A place where you can sit peacefully chanting Krishna's and Ram's name. Please don't indulge in the money related activities here.,1
"This Temple is good but lot of confusing path to reach to main hall.
Main Hall is extremely beautiful.. it is one of the must visit places if you are in bengaluru.",1
"A must visit temple: Beautiful, clean and attractive. Food stalls are also wonderful. One downside is the length of queues.",1
"ISKCON Temple has a very good architecture and the idol was so nice and I attended special Darsan for 300 rupees for 6 persons which includes archana in 3 temples which was very good and i sat there until aarti was done. free prasadam and books worth 70 rupees was given free witht he ticket which was good. Free food or lunch was served from 11.30 2.30 which was very tasty with sweet,sabji samabr and buttermilk.",1
one must visit temple of lord krishna and also buy bhagawat gita at discounted rate & take blessings from lord krishna.,1
very big temple. nice place to spend time with family. beautiful infrastructure. must go if u are in Bangalore,1
"One of the famous ISKCON temple of India.
This temple has its own history roots from 1996.
A calm and peaceful place.",1
"One of the must visit temple in Bengaluru. Shrine is wonderful. Lots of stalls inside. Whatever u buy in some stalls go for the needy. Chanting of Hare Ram, Hare Krishna is soothing to ears.",1
Good temple to visit. Please note they dont allow shorts and western dresses. Also they dont allow cameras inside mandir complex,1
Bangalore ISKCON temple is one of the best in it's peers. you can visit this place for inner peace. Must Visit!!,1
The temple is made on a hill and has a magnificent idol of Krishna and other Gods associated with him. A place where you can sit peacefully chanting Krishna's and Ram's name. Please don't indulge in the money related activities here.,0
"This Temple is good but lot of confusing path to reach to main hall.
Main Hall is extremely beautiful.. it is one of the must visit places if you are in bengaluru.",1
"A must visit temple: Beautiful, clean and attractive. Food stalls are also wonderful. One downside is the length of queues.",1
"ISKCON Temple has a very good architecture and the idol was so nice and I attended special Darsan for 300 rupees for 6 persons which includes archana in 3 temples which was very good and i sat there until aarti was done. free prasadam and books worth 70 rupees was given free witht he ticket which was good. Free food or lunch was served from 11.30 2.30 which was very tasty with sweet,sabji samabr and buttermilk.",1
one must visit temple of lord krishna and also buy bhagawat gita at discounted rate & take blessings from lord krishna.,0
very big temple. nice place to spend time with family. beautiful infrastructure. must go if u are in Bangalore,0
"One of the famous ISKCON temple of India.
This temple has its own history roots from 1996.
A calm and peaceful place.",1
"One of the must visit temple in Bengaluru. Shrine is wonderful. Lots of stalls inside. Whatever u buy in some stalls go for the needy. Chanting of Hare Ram, Hare Krishna is soothing to ears.",1
Good temple to visit. Please note they dont allow shorts and western dresses. Also they dont allow cameras inside mandir complex,0
Bangalore ISKCON temple is one of the best in it's peers. you can visit this place for inner peace. Must Visit!!,1
The temple is made on a hill and has a magnificent idol of Krishna and other Gods associated with him. A place where you can sit peacefully chanting Krishna's and Ram's name. Please don't indulge in the money related activities here.,1
"This Temple is good but lot of confusing path to reach to main hall.
Main Hall is extremely beautiful.. it is one of the must visit places if you are in bengaluru.",1
"A must visit temple: Beautiful, clean and attractive. Food stalls are also wonderful. One downside is the length of queues.",0
"ISKCON Temple has a very good architecture and the idol was so nice and I attended special Darsan for 300 rupees for 6 persons which includes archana in 3 temples which was very good and i sat there until aarti was done. free prasadam and books worth 70 rupees was given free witht he ticket which was good. Free food or lunch was served from 11.30 2.30 which was very tasty with sweet,sabji samabr and buttermilk.",1
one must visit temple of lord krishna and also buy bhagawat gita at discounted rate & take blessings from lord krishna.,1
very big temple. nice place to spend time with family. beautiful infrastructure. must go if u are in Bangalore,1
"One of the famous ISKCON temple of India.
This temple has its own history roots from 1996.
A calm and peaceful place.",1
"One of the must visit temple in Bengaluru. Shrine is wonderful. Lots of stalls inside. Whatever u buy in some stalls go for the needy. Chanting of Hare Ram, Hare Krishna is soothing to ears.",1
Good temple to visit. Please note they dont allow shorts and western dresses. Also they dont allow cameras inside mandir complex,1
"The ISKCON temple atop a hillock in Mahalaxmi Layout is a landmark in itself. It is a modern temple built with inspiring architecture with all modern facilities for the pilgrim. The temple complex has a place for tourists to stay, a vegetarian dining hall where Lord Krishna prasadam is served for the devotees, a restaurant called Higher Taste which is a multi cuisine vegetarian restaurant, multimedia rooms etc.

The major deities in this temple are Radha Krishnachandra, Sri Krishna Balarama, Nitai Gauranga, Srinivasa Govinda, Prahlada Narasimha.

All pujas are performed with great religious fervour and all the Indian festivals are celebrated with great pomp and show. Spiritual Discourses are delivered regularly for the benefit of pilgrims on various topics relating to Indian culture.",1
All Bangaloreans are pretty much well-known to iskon. Love the whole architecture and feel of the temple. Spending an hour time here give u so much of relaxation.,0
We had been there to attend a marriage. I have been here several times to attend marriage reception. I like the temple style food here. The idlis are soft and delicious. Food is the best part. The marriage halls are spacious and clean.,1
"Visit in the evening - and stay back for the aarti
Try and avoid the special pooja days when the place can be very crowded",1
"Located on a hilltop this temple draws huge crowds every day and specially on festive occasions. The entire process in reaching the temple altars is a spiritual experience chanting the mantra all the way. For senior citizens unable to climb the steps, lifts are available to reach you right inside the temple's sanctum sanctorum. Darshan is orderly and there is no pushing. For those interested in shopping for curios plenty of puja items to pick up for home and as gifts for family. There are restaurants inside the premises serving all types of cuisines.",1
"A beautiful Hindu experience for all religions. The Hare Rama Hare Krishna chants fills the air with an essence of something very potent and poignant. Reaching the main temple on a hill top you go through hop, scotch and jump exercise which is fun.",1
Best to visit in the evening and stay there till 8:30 pm to see the special puja and also awesome view of Orion mall from ISKCON hill,1
Its really a nice temple to visit and spend time in.. really enjoyed the times I visited there and easily accessible through the bus and now the metro,1
What a lovely and calm place.You can enjoy nice and calm environment with lovely vegetarian food in the temple.,0
"Very big temple.
Temple area is clean and well maintained
Long queues are there for darshan
Prasad and eatables are offered at end of darshan",1
"Beautifully designed, decorated . The nice way to get the day is goin early with a relaxed mind and enjoy the darshan of the lord with a tranquilizing mind. U will enjoi this. U will be able to connect yourself to the lord. The pongal prasadam is yummy. This is the best I have tasted. The shops I feel are all commercial. The overall experience is too good to be missed.",1
"during visit to Bangalore, one must eat at Iscon sri radha-krishna chandra temple and enjoy simple and vegetarious food",1
Visit to this place gives u serene satisfaction and pleasure.. Appreciate the way the entire campus is maintained.. Should be lucky to visit ISKON,1
ISKCON Bangalore is well laid out and a beautiful structure with a well managed crowd control system. The architecture is impressive and the prasadam is superb!,1
one of the best attraction in Bangalore.... who ever visiting Bangalore must visit this place..... I visited with family and with friends also...... mix of spiritual and commercial place to buy hand crafts.....,1
"we had gone to this temple on vikunta ekadashi day,very rush but very professionally handled by Iskon managment.",0
"Very subtle and scenic location. Recommended to connect with your inner self at any time
This place has a great historic recommendation",1
"A fantastic temple of Radha Krishna. Plus the food there is excellent. You can buy all sort of stuff such as tshirts, organic products, gift items etc. Must visit if in Bengaluru.",0
"I been to this temple twice . Good temple and nice to go with family and friends.

I am sure this will get you peace.",1
"This place is a very nice tourist attraction in bangalore. The entrance is free, pay only if you want to take snaps inside the temple complex. The prasadam is delicious. It's good they now allow you to exit directly without having to go through the food stall and shopping area.",1
temple to visit at least once in your life. you can sit and meditate when its not the festival time.,1
The temple is huge very clean and the deities are amazing. the only negative point is you have to pay to get inside while i tend to think that walking in a temple should be free. But i certainly understand that there could be a cost for maintaining such a divine place. Prasad and coupons to purchase books was freely offered though. Unfortunately cameras were not allowed and even bags had to be kept at security.,1
"Good location, extremely serene. Best part is the Maha Aarthi and you become one with the Lord. Make sure you go in the evenings.",0
"The ""Hare Krishna Hare Radha"" chants inside the temple complex along with the beautifully painted interior roofs create a mesmerizing effect on the soul. You can buy a lot of good books and merchandize too here. The food stalls before the exit.",1
This place is a must visit to who ever comes to Bangalore. Love the ambience and the prasad. the place is easily accessible by public transport.,1
"the great temple known for architectural bonanza is situated on top of a hill from where you can see beautiful bangalore.you get elevated yourself as you climb the hill and once you enter the sanctum sanctorium lo you really forget the world.here you will definitely say OMG! .Buy Srimad bhagvad geeta, Sri Bhagavatham, by Swami Prabhu Pada the founder of ISKON. On top it you will fulfill your taste buds by varieties snacks, north/south Indian delicacies ,sweets. Buy good souvenirs, enjoy life.",1
"very holy & magical place in the heart of Banglore, a bit different ,than other temples I visited, was a bit cowdy during Sunday",1
Have been there a number of times - nice temple that you can visit in Bangalore even if you are not all that religious.. pretty well maintained and overall the experience is very good.,1
"If you need to learn about India culture, you should find some time to visit Iskcon Temple. It is very interesting to walk through all the routine by take off your shoe, wash your feet, follow the rout which is leaded to the series of gods and to the main temple. In side the main building is very interesting, a monk will perform some ceremony for the prayer and you can sit down and observe the whole time. I love the atmosphere which is very mystical and faithful.",0
"Beautiful premises with divine vibes. The management is excellent starting from the point you enter till you exit getting the prasadam (holy food). The ""Hare Krishna Hare Radha"" chants inside the temple complex along with the beautifully painted interior roofs create a mesmerizing effect on the soul. You can buy a lot of good books and merchandize too here. The food stalls before the exit with a variety of healthy and all vegetarian preperations are not to be missed.",1
Its the 1st iskon temple ive visted and yes i fell a pure devotion and chants come all around the temple. We forget ourself and start chanting with the ridham of hara ram hara krishna krishna krishna hara hara.,1
"Hi folks,

This place is a good place and a must visit for all Bangaloreans and visitors.
Location is also near to city bus stops, railway stations and metro station, so commutation is not a problem at all. The temple is designed in a very nice manner and the entrance is well organized with a very neat maintenance. The interiors are very beautiful. And the 3 mini mandirs within the main temple where the God's idols are placed have been designed very nicely. But once you are done with the worships, you are directed to follow a return path that will let you enter an exhibition sort of arrangement which is nothing but solely business carried by the authority. It depends on one's mentality, and it seems pure business to me. Keep this apart, as it may be fascinating to people who may get all decorative items for their puja rooms, of course at a big price. The view of outside area from the temple is great. Preferably evening hours are the best time to visit this place.
Food is available in the temple premises, mostly snacks of all types.
Don't forget to collect the cute photographs of the Lord and of course the prasad - khichdi. But your ears will hear only Krishna chants which itself is great for all human beings.",1
The Iskcon Sri Radha Krishna Temple is a cultural complex along with a huge temple and some small temples in the adjacent. All the temples are dedicated to different deities of Radha Krishna. The temple complex is a very peaceful place with a wonderful ambiance.,1
"Very good and beautiful temple. But, I was feeling tired after reaching there from such a long journey from K R Puram to ISKCON. Temple was about to close (08:30 PM).",1
Been there with family and was wowed by the neatness and calmness of the place. Had nice snack counters as well to munch up the appetite.,1
the food available there is satvik but really sumptious ...the buffet has north indian and as well as chinese food ....its very ecomonical also,1
"A beautiful temple with serene and quiet atmosphere built on a rocky area. A great place to meditate. Even if you are not a follower of ISKCON, the temple complex is worth your time to visit. Only caution - you have to walk a bit and it has some simple gradients though with marble flooring there is no problem to walk. Wheel chair facilities available at Reception. Also has a lovely cafeteria - food & beverages are good & tasty.",1
ok - commercial temple ......... good view and interiors and devine smell .... What I love here is the Prasadam - lovely HOT and tasty,1
"For one thing, this temple is just too far even if you live in Bangalore. The thing is, it is less of a temple and more of a mini-mall. They have food, shopping, movies - not the kind of things you would associate with a temple or with spirituality. It's also crowded, so you get the feeling that you're being rushed. Again - not a very temple-like feeling to be rushed. Temples should be peaceful, isn't it?",1
"I have seen this temple from the time it started from a scratch till the date. It is undoubtedly a marvelous piece of engineering and spiritual workmanship. You can get lost in its vast and beautiful architecture. If you are interested in spiritual pursuits, this is one place to stop by. Not just spirituality, a great place to feel the calm in the noisy life we lead, serene and captivating architecture. Good food awaits at the restaurants in the complex and also items of worshiping Hindu deities, spiritual music, paintings literature and knowledge of highest quality are available for owning. Some entertainment for the kids and grown ups in a theater that shows animates series on life of Krishna.
Do not miss the mediation path just before you enter the temple. There is a set of granite slabs laid out in and you are expected to chant 'Hare Krishna' mantra every time you step on each of them... takes another 15 to 20 minutes more than the general entry, but worth the time you spend chanting. The advise is that you chant the ""Hare Krishna"" mantra, yet I have chanted a variety of mantras of my choice.

The only time I have felt uneasy was the time I accompanied a friend from Germany, where the volunteers made her feel slightly uncomfortable with the donations for their mid day meals scheme.",1
"Good place to seek refuge in the splendour of god listening to chants.

Close your eyes and be to oneself in the devotional setting.

This place is for one and all. Edifices the glory of almighty.",1
"This temple is an attraction of the city and one should visit it once for sure. Parking should not be an issue as they have a parking space withing their premises. If you cant stand crowd, you should avoid visiting it during festivals as the queue gets long.",1
"This is a Beautiful place and an Excellent Temple in a picturesque location. After the Darshanam of all the Gods have the prasadam at the Temple. Also varieties of tasty food stuff is available inside the Temple.
There is a star Hotel at the back of the temple ""HEIGHER TASTE"" One has to eat there.This is the only hotel attached to the Temple where on can taste the excellent food. One cannot make out the food is prepared without GARLIC. Keep some time on the morning to have Darshanam and classic Lunch.",1
All the Paintings inside the temple represents a historical things. A very calm place to spend time with family & friends.,1
"Teaches young and old to abide by a common Que for all. Care for the aged and physically challenged provided. Food court and gifts centre is an added entertainment apart from the light and sound show, which is at par of world class Quality. Good parking arrangements too.",1
"Peaceful
A tad too far...only accessible during weekends for people staying closer to South Bangalore.
Not so comfortable with the mix of business and worship!!
Atmosphere is silent and calm. Very soothing experience.",1
Sunday evening time with parents.. reversing time parents taking me to temple.. me taking them now to new age temple.. divinity,1
i visited tis place 3 hour i chanting there hare krishna hare rama.its a peace full place ant the radha krishna temple view is aswame.must visit this place,1
"Disappointed... In stead of divinity I found business ambience... Until I reach to the main Temple, there was just shops shops and shops... Selling books, selling pics,selling foods, selling God.... And a long corridor with huge unmanaged crowd. Even in main Temple, no one allows you to pray the God, but there also they try to sell one or another thing... I rather say this place as a shop or business house rather then Temple...",1
"Really nice, peaceful, clean and great temple! A must see if you love ISCKON Radha Krishna temples. Go for the evening Aarti!",0
"very clean and silent place, better you go by Metro then you get both experiences, food is available so no need to carry, best for friends, families with teens...",1
Very good place to find peace. Very good atmosphere and clean place. And specifically i love the people murmuring hara rama hara Krishna sound a amazing sound come to ear,1
"We were there to attend a wedding reception at one of the halls. The entire complex was beautifully maintained, neat & organised.

There were people going for the darshan, queuing up. In another area about 200+ people were listening to a discourse, and there was some hare Krishna chanting that could be heard throughout the complex, but it wasn't intrusive, but nice & melodious.

We thought of having darshan after the reception, but it was late & the temple had closed :(

Would definitely go to have darshan, and the attached restaurant is supposed to be amazing for sattvic food lovers!",0
Try to attend the aarti there. Very beautiful and clean place. Try some delicious sweets there. A lot of shopping options are present as well,1
"We stayed at Vivanta by Taj. This temple is about 4 kms away from the hotel. Took a cab. Easy accessible. Number of stairs to ride before you reach sanctorum. It is a great mesmirising temple with well decorated Lord Krishna, Radha, Chaitanya Mahaprabhu and Nityananda and other dieties. Singing and chanting was a great experience and delightful. Wish had more time to sit. Palki ceremony before closure of the daily chores, was another great experience.",0
"Organised, clean and not expensive r300 entry. It is quite a process to buy a ticket, get a shoe storage token, hand bags in and navigate the complex system of barriers though!

The temple gives a great view of the surrounding area and is busy and interesting. It is rather a 'commercial' experience though, with pressure to sign up to direct debit donations and buy books, toys and food. Apparently it is only a decade or two old, where I was more expecting a more historical building when I first went there!",0
"Pretty much a large version of a typical Hindu temple. If you're the praying type, you might like it, if not, go elsewhere.",1
"Well maintained temple with organised parking, food, queue, darshan. Best time is to reach by aarti time to enjoy the religious hyms.",1
The followers of this sect get pleasure and peace of mind by continuous recital of Hare Krishan Hare Krishan Krishan Krishan Hare Hare & Hare Ram Hare Ram Ram Ram Hare Hare. They donot any useless rituals to be followed. They have developed these temples into neat and clean places of worship and all merchandise of need in the temple are available. A state of art canteen serves the visitors with neat and clean eatables on nominal payment. A good place to visit.,1
"best place to get serenity and inner peace in d busy life of bangalore.
love the prasad there.
i felt like staying there for hours together.....",0
"the place is one of the best iskcon temple is have visited. very clamn and scerene
the temple is slightly on uphill which makes it more magnificient",1
Like any other ISKON temple this is also maintained very well. The special attraction is Lord Venkateswara temple and Narasimha Swamy Temples also here. View from the temple is good.,1
Beautiful temple. One of the famous tourist places in Bangalore. Nearest to Yeswantpur railway station and Bangalore International airport but should preferably visited during a two-day trip keeping rush hours in mind. Advisable to buy tickets for faster darshan.,1
This is a place where your mind get relaxed and peaceful. The paintings displayed there will speak a lot,1
This is a temple of Peace and worship. Best time to go is in the afternoon. But you may face huge crowd. Better to go with family or friends. Don't bye laddu prasadam at the 1st exit as it is costlier. Once you go towards exit or 1st floor you will find same laddu prasadam at cheaper price. Don't forget to have prasad and roam around beside the holy pond.,1
